,Sample Id,Sample Name,Date
98605,S98605,Sample Name 98605,2015-08-01
98606,S98606,Sample Name 98606,2015-08-01
98607,S98607,Sample Name 98607,2015-08-01
98608,S98608,Sample Name 98608,2015-08-01
98609,S98609,Sample Name 98609,2015-08-01
98610,S98610,Sample Name 98610,2015-08-01
98611,S98611,Sample Name 98611,2015-08-01
98612,S98612,Sample Name 98612,2015-08-01
98613,S98613,Sample Name 98613,2015-08-01
98614,S98614,Sample Name 98614,2015-08-01
98615,S98615,Sample Name 98615,2015-08-01
98616,S98616,Sample Name 98616,2015-08-01
98617,S98617,Sample Name 98617,2015-08-01
98618,S98618,Sample Name 98618,2015-08-01
98619,S98619,Sample Name 98619,2015-08-01
98620,S98620,Sample Name 98620,2015-08-01
98621,S98621,Sample Name 98621,2015-08-01
98622,S98622,Sample Name 98622,2015-08-01
98623,S98623,Sample Name 98623,2015-08-01
98624,S98624,Sample Name 98624,2015-08-01
98625,S98625,Sample Name 98625,2015-08-01
98626,S98626,Sample Name 98626,2015-08-01
98627,S98627,Sample Name 98627,2015-08-01
98628,S98628,Sample Name 98628,2015-08-01
98629,S98629,Sample Name 98629,2015-08-01
98630,S98630,Sample Name 98630,2015-08-01
98631,S98631,Sample Name 98631,2015-08-01
98632,S98632,Sample Name 98632,2015-08-01
98633,S98633,Sample Name 98633,2015-08-01
98634,S98634,Sample Name 98634,2015-08-01
98635,S98635,Sample Name 98635,2015-08-01
98636,S98636,Sample Name 98636,2015-08-01
98637,S98637,Sample Name 98637,2015-08-01
98638,S98638,Sample Name 98638,2015-08-01
98639,S98639,Sample Name 98639,2015-08-01
98640,S98640,Sample Name 98640,2015-08-01
98641,S98641,Sample Name 98641,2015-08-01
98642,S98642,Sample Name 98642,2015-08-01
98643,S98643,Sample Name 98643,2015-08-01
98644,S98644,Sample Name 98644,2015-08-01
98645,S98645,Sample Name 98645,2015-08-01
98646,S98646,Sample Name 98646,2015-08-01
98647,S98647,Sample Name 98647,2015-08-01
98648,S98648,Sample Name 98648,2015-08-01
98649,S98649,Sample Name 98649,2015-08-01
98650,S98650,Sample Name 98650,2015-08-01
98651,S98651,Sample Name 98651,2015-08-01
98652,S98652,Sample Name 98652,2015-08-01
98653,S98653,Sample Name 98653,2015-08-01
98654,S98654,Sample Name 98654,2015-08-01
98655,S98655,Sample Name 98655,2015-08-01
98656,S98656,Sample Name 98656,2015-08-01
98657,S98657,Sample Name 98657,2015-08-01
98658,S98658,Sample Name 98658,2015-08-01
98659,S98659,Sample Name 98659,2015-08-01
98660,S98660,Sample Name 98660,2015-08-01
98661,S98661,Sample Name 98661,2015-08-01
98662,S98662,Sample Name 98662,2015-08-01
98663,S98663,Sample Name 98663,2015-08-01
98664,S98664,Sample Name 98664,2015-08-01
98665,S98665,Sample Name 98665,2015-08-01
98666,S98666,Sample Name 98666,2015-08-01
98667,S98667,Sample Name 98667,2015-08-01
98668,S98668,Sample Name 98668,2015-08-01
98669,S98669,Sample Name 98669,2015-08-01
98670,S98670,Sample Name 98670,2015-08-01
98671,S98671,Sample Name 98671,2015-08-01
98672,S98672,Sample Name 98672,2015-08-01
98673,S98673,Sample Name 98673,2015-08-01
98674,S98674,Sample Name 98674,2015-08-01
98675,S98675,Sample Name 98675,2015-08-01
98676,S98676,Sample Name 98676,2015-08-01
98677,S98677,Sample Name 98677,2015-08-01
98678,S98678,Sample Name 98678,2015-08-01
98679,S98679,Sample Name 98679,2015-08-01
98680,S98680,Sample Name 98680,2015-08-01
98681,S98681,Sample Name 98681,2015-08-01
98682,S98682,Sample Name 98682,2015-08-01
98683,S98683,Sample Name 98683,2015-08-01
98684,S98684,Sample Name 98684,2015-08-01
98685,S98685,Sample Name 98685,2015-08-01
98686,S98686,Sample Name 98686,2015-08-01
98687,S98687,Sample Name 98687,2015-08-01
98688,S98688,Sample Name 98688,2015-08-01
98689,S98689,Sample Name 98689,2015-08-01
98690,S98690,Sample Name 98690,2015-08-01
98691,S98691,Sample Name 98691,2015-08-01
98692,S98692,Sample Name 98692,2015-08-01
98693,S98693,Sample Name 98693,2015-08-01
98694,S98694,Sample Name 98694,2015-08-01
98695,S98695,Sample Name 98695,2015-08-01
98696,S98696,Sample Name 98696,2015-08-01
98697,S98697,Sample Name 98697,2015-08-01
98698,S98698,Sample Name 98698,2015-08-01
98699,S98699,Sample Name 98699,2015-08-01
98700,S98700,Sample Name 98700,2015-08-01
98701,S98701,Sample Name 98701,2015-08-01
98702,S98702,Sample Name 98702,2015-08-01
98703,S98703,Sample Name 98703,2015-08-01
98704,S98704,Sample Name 98704,2015-08-01
98705,S98705,Sample Name 98705,2015-08-01
98706,S98706,Sample Name 98706,2015-08-01
98707,S98707,Sample Name 98707,2015-08-01
98708,S98708,Sample Name 98708,2015-08-01
98709,S98709,Sample Name 98709,2015-08-01
98710,S98710,Sample Name 98710,2015-08-01
98711,S98711,Sample Name 98711,2015-08-01
98712,S98712,Sample Name 98712,2015-08-01
98713,S98713,Sample Name 98713,2015-08-01
98714,S98714,Sample Name 98714,2015-08-01
98715,S98715,Sample Name 98715,2015-08-01
98716,S98716,Sample Name 98716,2015-08-01
98717,S98717,Sample Name 98717,2015-08-01
98718,S98718,Sample Name 98718,2015-08-01
98719,S98719,Sample Name 98719,2015-08-01
98720,S98720,Sample Name 98720,2015-08-01
98721,S98721,Sample Name 98721,2015-08-01
98722,S98722,Sample Name 98722,2015-08-01
98723,S98723,Sample Name 98723,2015-08-01
98724,S98724,Sample Name 98724,2015-08-01
98725,S98725,Sample Name 98725,2015-08-01
98726,S98726,Sample Name 98726,2015-08-01
98727,S98727,Sample Name 98727,2015-08-01
98728,S98728,Sample Name 98728,2015-08-01
98729,S98729,Sample Name 98729,2015-08-01
98730,S98730,Sample Name 98730,2015-08-01
98731,S98731,Sample Name 98731,2015-08-01
98732,S98732,Sample Name 98732,2015-08-01
98733,S98733,Sample Name 98733,2015-08-01
98734,S98734,Sample Name 98734,2015-08-01
98735,S98735,Sample Name 98735,2015-08-01
98736,S98736,Sample Name 98736,2015-08-01
98737,S98737,Sample Name 98737,2015-08-01
98738,S98738,Sample Name 98738,2015-08-01
98739,S98739,Sample Name 98739,2015-08-01
98740,S98740,Sample Name 98740,2015-08-01
98741,S98741,Sample Name 98741,2015-08-01
98742,S98742,Sample Name 98742,2015-08-01
98743,S98743,Sample Name 98743,2015-08-01
98744,S98744,Sample Name 98744,2015-08-01
98745,S98745,Sample Name 98745,2015-08-01
98746,S98746,Sample Name 98746,2015-08-01
98747,S98747,Sample Name 98747,2015-08-01
98748,S98748,Sample Name 98748,2015-08-01
98749,S98749,Sample Name 98749,2015-08-01
98750,S98750,Sample Name 98750,2015-08-01
98751,S98751,Sample Name 98751,2015-08-01
98752,S98752,Sample Name 98752,2015-08-01
98753,S98753,Sample Name 98753,2015-08-01
98754,S98754,Sample Name 98754,2015-08-01
98755,S98755,Sample Name 98755,2015-08-01
98756,S98756,Sample Name 98756,2015-08-01
98757,S98757,Sample Name 98757,2015-08-01
98758,S98758,Sample Name 98758,2015-08-01
98759,S98759,Sample Name 98759,2015-08-01
98760,S98760,Sample Name 98760,2015-08-01
98761,S98761,Sample Name 98761,2015-08-01
98762,S98762,Sample Name 98762,2015-08-01
98763,S98763,Sample Name 98763,2015-08-01
98764,S98764,Sample Name 98764,2015-08-01
98765,S98765,Sample Name 98765,2015-08-01
98766,S98766,Sample Name 98766,2015-08-01
98767,S98767,Sample Name 98767,2015-08-01
98768,S98768,Sample Name 98768,2015-08-01
98769,S98769,Sample Name 98769,2015-08-01
98770,S98770,Sample Name 98770,2015-08-01
98771,S98771,Sample Name 98771,2015-08-01
98772,S98772,Sample Name 98772,2015-08-01
98773,S98773,Sample Name 98773,2015-08-01
98774,S98774,Sample Name 98774,2015-08-01
98775,S98775,Sample Name 98775,2015-08-01
98776,S98776,Sample Name 98776,2015-08-01
98777,S98777,Sample Name 98777,2015-08-01
98778,S98778,Sample Name 98778,2015-08-01
98779,S98779,Sample Name 98779,2015-08-01
98780,S98780,Sample Name 98780,2015-08-01
98781,S98781,Sample Name 98781,2015-08-01
98782,S98782,Sample Name 98782,2015-08-01
98783,S98783,Sample Name 98783,2015-08-01
98784,S98784,Sample Name 98784,2015-08-01
98785,S98785,Sample Name 98785,2015-08-01
98786,S98786,Sample Name 98786,2015-08-01
98787,S98787,Sample Name 98787,2015-08-01
98788,S98788,Sample Name 98788,2015-08-01
98789,S98789,Sample Name 98789,2015-08-01
98790,S98790,Sample Name 98790,2015-08-01
98791,S98791,Sample Name 98791,2015-08-01
98792,S98792,Sample Name 98792,2015-08-01
98793,S98793,Sample Name 98793,2015-08-01
98794,S98794,Sample Name 98794,2015-08-01
98795,S98795,Sample Name 98795,2015-08-01
98796,S98796,Sample Name 98796,2015-08-01
98797,S98797,Sample Name 98797,2015-08-01
98798,S98798,Sample Name 98798,2015-08-01
98799,S98799,Sample Name 98799,2015-08-01
98800,S98800,Sample Name 98800,2015-08-01
98801,S98801,Sample Name 98801,2015-08-01
98802,S98802,Sample Name 98802,2015-08-01
98803,S98803,Sample Name 98803,2015-08-01
98804,S98804,Sample Name 98804,2015-08-01
98805,S98805,Sample Name 98805,2015-08-01
98806,S98806,Sample Name 98806,2015-08-01
98807,S98807,Sample Name 98807,2015-08-01
98808,S98808,Sample Name 98808,2015-08-01
98809,S98809,Sample Name 98809,2015-08-01
98810,S98810,Sample Name 98810,2015-08-01
98811,S98811,Sample Name 98811,2015-08-01
98812,S98812,Sample Name 98812,2015-08-01
98813,S98813,Sample Name 98813,2015-08-01
98814,S98814,Sample Name 98814,2015-08-01
98815,S98815,Sample Name 98815,2015-08-01
98816,S98816,Sample Name 98816,2015-08-01
98817,S98817,Sample Name 98817,2015-08-01
98818,S98818,Sample Name 98818,2015-08-01
98819,S98819,Sample Name 98819,2015-08-01
98820,S98820,Sample Name 98820,2015-08-01
98821,S98821,Sample Name 98821,2015-08-01
98822,S98822,Sample Name 98822,2015-08-01
98823,S98823,Sample Name 98823,2015-08-01
98824,S98824,Sample Name 98824,2015-08-01
98825,S98825,Sample Name 98825,2015-08-01
98826,S98826,Sample Name 98826,2015-08-01
98827,S98827,Sample Name 98827,2015-08-01
98828,S98828,Sample Name 98828,2015-08-01
98829,S98829,Sample Name 98829,2015-08-01
98830,S98830,Sample Name 98830,2015-08-01
98831,S98831,Sample Name 98831,2015-08-01
98832,S98832,Sample Name 98832,2015-08-01
98833,S98833,Sample Name 98833,2015-08-01
98834,S98834,Sample Name 98834,2015-08-01
98835,S98835,Sample Name 98835,2015-08-01
98836,S98836,Sample Name 98836,2015-08-01
98837,S98837,Sample Name 98837,2015-08-01
98838,S98838,Sample Name 98838,2015-08-01
98839,S98839,Sample Name 98839,2015-08-01
98840,S98840,Sample Name 98840,2015-08-01
98841,S98841,Sample Name 98841,2015-08-01
98842,S98842,Sample Name 98842,2015-08-01
98843,S98843,Sample Name 98843,2015-08-01
98844,S98844,Sample Name 98844,2015-08-01
98845,S98845,Sample Name 98845,2015-08-01
98846,S98846,Sample Name 98846,2015-08-01
98847,S98847,Sample Name 98847,2015-08-01
98848,S98848,Sample Name 98848,2015-08-01
98849,S98849,Sample Name 98849,2015-08-01
98850,S98850,Sample Name 98850,2015-08-01
98851,S98851,Sample Name 98851,2015-08-01
98852,S98852,Sample Name 98852,2015-08-01
98853,S98853,Sample Name 98853,2015-08-01
98854,S98854,Sample Name 98854,2015-08-01
98855,S98855,Sample Name 98855,2015-08-01
98856,S98856,Sample Name 98856,2015-08-01
98857,S98857,Sample Name 98857,2015-08-01
98858,S98858,Sample Name 98858,2015-08-01
98859,S98859,Sample Name 98859,2015-08-01
98860,S98860,Sample Name 98860,2015-08-01
98861,S98861,Sample Name 98861,2015-08-01
98862,S98862,Sample Name 98862,2015-08-01
98863,S98863,Sample Name 98863,2015-08-01
98864,S98864,Sample Name 98864,2015-08-01
98865,S98865,Sample Name 98865,2015-08-01
98866,S98866,Sample Name 98866,2015-08-01
98867,S98867,Sample Name 98867,2015-08-01
98868,S98868,Sample Name 98868,2015-08-01
98869,S98869,Sample Name 98869,2015-08-01
98870,S98870,Sample Name 98870,2015-08-01
98871,S98871,Sample Name 98871,2015-08-01
98872,S98872,Sample Name 98872,2015-08-01
98873,S98873,Sample Name 98873,2015-08-01
98874,S98874,Sample Name 98874,2015-08-01
98875,S98875,Sample Name 98875,2015-08-01
98876,S98876,Sample Name 98876,2015-08-01
98877,S98877,Sample Name 98877,2015-08-01
98878,S98878,Sample Name 98878,2015-08-01
98879,S98879,Sample Name 98879,2015-08-01
98880,S98880,Sample Name 98880,2015-08-01
98881,S98881,Sample Name 98881,2015-08-01
98882,S98882,Sample Name 98882,2015-08-01
98883,S98883,Sample Name 98883,2015-08-01
98884,S98884,Sample Name 98884,2015-08-01
98885,S98885,Sample Name 98885,2015-08-01
98886,S98886,Sample Name 98886,2015-08-01
98887,S98887,Sample Name 98887,2015-08-01
98888,S98888,Sample Name 98888,2015-08-01
98889,S98889,Sample Name 98889,2015-08-01
98890,S98890,Sample Name 98890,2015-08-01
98891,S98891,Sample Name 98891,2015-08-01
98892,S98892,Sample Name 98892,2015-08-01
98893,S98893,Sample Name 98893,2015-08-01
98894,S98894,Sample Name 98894,2015-08-01
98895,S98895,Sample Name 98895,2015-08-01
98896,S98896,Sample Name 98896,2015-08-01
98897,S98897,Sample Name 98897,2015-08-01
98898,S98898,Sample Name 98898,2015-08-01
98899,S98899,Sample Name 98899,2015-08-01
98900,S98900,Sample Name 98900,2015-08-01
98901,S98901,Sample Name 98901,2015-08-01
98902,S98902,Sample Name 98902,2015-08-01
98903,S98903,Sample Name 98903,2015-08-01
98904,S98904,Sample Name 98904,2015-08-01
98905,S98905,Sample Name 98905,2015-08-01
98906,S98906,Sample Name 98906,2015-08-01
98907,S98907,Sample Name 98907,2015-08-01
98908,S98908,Sample Name 98908,2015-08-01
98909,S98909,Sample Name 98909,2015-08-01
98910,S98910,Sample Name 98910,2015-08-01
98911,S98911,Sample Name 98911,2015-08-01
98912,S98912,Sample Name 98912,2015-08-01
98913,S98913,Sample Name 98913,2015-08-01
98914,S98914,Sample Name 98914,2015-08-01
98915,S98915,Sample Name 98915,2015-08-01
98916,S98916,Sample Name 98916,2015-08-01
98917,S98917,Sample Name 98917,2015-08-01
98918,S98918,Sample Name 98918,2015-08-01
98919,S98919,Sample Name 98919,2015-08-01
98920,S98920,Sample Name 98920,2015-08-01
98921,S98921,Sample Name 98921,2015-08-01
98922,S98922,Sample Name 98922,2015-08-01
98923,S98923,Sample Name 98923,2015-08-01
98924,S98924,Sample Name 98924,2015-08-01
98925,S98925,Sample Name 98925,2015-08-01
98926,S98926,Sample Name 98926,2015-08-01
98927,S98927,Sample Name 98927,2015-08-01
98928,S98928,Sample Name 98928,2015-08-01
98929,S98929,Sample Name 98929,2015-08-01
98930,S98930,Sample Name 98930,2015-08-01
98931,S98931,Sample Name 98931,2015-08-01
98932,S98932,Sample Name 98932,2015-08-01
98933,S98933,Sample Name 98933,2015-08-01
98934,S98934,Sample Name 98934,2015-08-01
98935,S98935,Sample Name 98935,2015-08-01
98936,S98936,Sample Name 98936,2015-08-01
98937,S98937,Sample Name 98937,2015-08-01
98938,S98938,Sample Name 98938,2015-08-01
98939,S98939,Sample Name 98939,2015-08-01
98940,S98940,Sample Name 98940,2015-08-01
98941,S98941,Sample Name 98941,2015-08-01
98942,S98942,Sample Name 98942,2015-08-01
98943,S98943,Sample Name 98943,2015-08-01
98944,S98944,Sample Name 98944,2015-08-01
98945,S98945,Sample Name 98945,2015-08-01
98946,S98946,Sample Name 98946,2015-08-01
98947,S98947,Sample Name 98947,2015-08-01
98948,S98948,Sample Name 98948,2015-08-01
98949,S98949,Sample Name 98949,2015-08-01
98950,S98950,Sample Name 98950,2015-08-01
98951,S98951,Sample Name 98951,2015-08-01
98952,S98952,Sample Name 98952,2015-08-01
98953,S98953,Sample Name 98953,2015-08-01
98954,S98954,Sample Name 98954,2015-08-01
98955,S98955,Sample Name 98955,2015-08-01
98956,S98956,Sample Name 98956,2015-08-01
98957,S98957,Sample Name 98957,2015-08-01
98958,S98958,Sample Name 98958,2015-08-01
98959,S98959,Sample Name 98959,2015-08-01
98960,S98960,Sample Name 98960,2015-08-01
98961,S98961,Sample Name 98961,2015-08-01
98962,S98962,Sample Name 98962,2015-08-01
98963,S98963,Sample Name 98963,2015-08-01
98964,S98964,Sample Name 98964,2015-08-01
98965,S98965,Sample Name 98965,2015-08-01
98966,S98966,Sample Name 98966,2015-08-01
98967,S98967,Sample Name 98967,2015-08-01
98968,S98968,Sample Name 98968,2015-08-01
98969,S98969,Sample Name 98969,2015-08-01
98970,S98970,Sample Name 98970,2015-08-01
98971,S98971,Sample Name 98971,2015-08-01
98972,S98972,Sample Name 98972,2015-08-01
98973,S98973,Sample Name 98973,2015-08-01
98974,S98974,Sample Name 98974,2015-08-01
98975,S98975,Sample Name 98975,2015-08-01
98976,S98976,Sample Name 98976,2015-08-01
98977,S98977,Sample Name 98977,2015-08-01
98978,S98978,Sample Name 98978,2015-08-01
98979,S98979,Sample Name 98979,2015-08-01
98980,S98980,Sample Name 98980,2015-08-01
98981,S98981,Sample Name 98981,2015-08-01
98982,S98982,Sample Name 98982,2015-08-01
98983,S98983,Sample Name 98983,2015-08-01
98984,S98984,Sample Name 98984,2015-08-01
98985,S98985,Sample Name 98985,2015-08-01
98986,S98986,Sample Name 98986,2015-08-01
98987,S98987,Sample Name 98987,2015-08-01
98988,S98988,Sample Name 98988,2015-08-01
98989,S98989,Sample Name 98989,2015-08-01
98990,S98990,Sample Name 98990,2015-08-01
98991,S98991,Sample Name 98991,2015-08-01
98992,S98992,Sample Name 98992,2015-08-01
98993,S98993,Sample Name 98993,2015-08-01
98994,S98994,Sample Name 98994,2015-08-01
98995,S98995,Sample Name 98995,2015-08-01
98996,S98996,Sample Name 98996,2015-08-01
98997,S98997,Sample Name 98997,2015-08-01
98998,S98998,Sample Name 98998,2015-08-01
98999,S98999,Sample Name 98999,2015-08-01
99000,S99000,Sample Name 99000,2015-08-01
99001,S99001,Sample Name 99001,2015-08-01
99002,S99002,Sample Name 99002,2015-08-01
99003,S99003,Sample Name 99003,2015-08-01
99004,S99004,Sample Name 99004,2015-08-01
99005,S99005,Sample Name 99005,2015-08-01
99006,S99006,Sample Name 99006,2015-08-01
99007,S99007,Sample Name 99007,2015-08-01
99008,S99008,Sample Name 99008,2015-08-01
99009,S99009,Sample Name 99009,2015-08-01
99010,S99010,Sample Name 99010,2015-08-01
99011,S99011,Sample Name 99011,2015-08-01
99012,S99012,Sample Name 99012,2015-08-01
99013,S99013,Sample Name 99013,2015-08-01
99014,S99014,Sample Name 99014,2015-08-01
99015,S99015,Sample Name 99015,2015-08-01
99016,S99016,Sample Name 99016,2015-08-01
99017,S99017,Sample Name 99017,2015-08-01
99018,S99018,Sample Name 99018,2015-08-01
99019,S99019,Sample Name 99019,2015-08-01
99020,S99020,Sample Name 99020,2015-08-01
99021,S99021,Sample Name 99021,2015-08-01
99022,S99022,Sample Name 99022,2015-08-01
99023,S99023,Sample Name 99023,2015-08-01
99024,S99024,Sample Name 99024,2015-08-01
99025,S99025,Sample Name 99025,2015-08-01
99026,S99026,Sample Name 99026,2015-08-01
99027,S99027,Sample Name 99027,2015-08-01
99028,S99028,Sample Name 99028,2015-08-01
99029,S99029,Sample Name 99029,2015-08-01
99030,S99030,Sample Name 99030,2015-08-01
99031,S99031,Sample Name 99031,2015-08-01
99032,S99032,Sample Name 99032,2015-08-01
99033,S99033,Sample Name 99033,2015-08-01
99034,S99034,Sample Name 99034,2015-08-01
99035,S99035,Sample Name 99035,2015-08-01
99036,S99036,Sample Name 99036,2015-08-01
99037,S99037,Sample Name 99037,2015-08-01
99038,S99038,Sample Name 99038,2015-08-01
99039,S99039,Sample Name 99039,2015-08-01
99040,S99040,Sample Name 99040,2015-08-01
99041,S99041,Sample Name 99041,2015-08-01
99042,S99042,Sample Name 99042,2015-08-01
99043,S99043,Sample Name 99043,2015-08-01
99044,S99044,Sample Name 99044,2015-08-01
99045,S99045,Sample Name 99045,2015-08-01
99046,S99046,Sample Name 99046,2015-08-01
99047,S99047,Sample Name 99047,2015-08-01
99048,S99048,Sample Name 99048,2015-08-01
99049,S99049,Sample Name 99049,2015-08-01
99050,S99050,Sample Name 99050,2015-08-01
99051,S99051,Sample Name 99051,2015-08-01
99052,S99052,Sample Name 99052,2015-08-01
99053,S99053,Sample Name 99053,2015-08-01
99054,S99054,Sample Name 99054,2015-08-01
99055,S99055,Sample Name 99055,2015-08-01
99056,S99056,Sample Name 99056,2015-08-01
99057,S99057,Sample Name 99057,2015-08-01
99058,S99058,Sample Name 99058,2015-08-01
99059,S99059,Sample Name 99059,2015-08-01
99060,S99060,Sample Name 99060,2015-08-01
99061,S99061,Sample Name 99061,2015-08-01
99062,S99062,Sample Name 99062,2015-08-01
99063,S99063,Sample Name 99063,2015-08-01
99064,S99064,Sample Name 99064,2015-08-01
99065,S99065,Sample Name 99065,2015-08-01
99066,S99066,Sample Name 99066,2015-08-01
99067,S99067,Sample Name 99067,2015-08-01
99068,S99068,Sample Name 99068,2015-08-01
99069,S99069,Sample Name 99069,2015-08-01
99070,S99070,Sample Name 99070,2015-08-01
99071,S99071,Sample Name 99071,2015-08-01
99072,S99072,Sample Name 99072,2015-08-01
99073,S99073,Sample Name 99073,2015-08-01
99074,S99074,Sample Name 99074,2015-08-01
99075,S99075,Sample Name 99075,2015-08-01
99076,S99076,Sample Name 99076,2015-08-01
99077,S99077,Sample Name 99077,2015-08-01
99078,S99078,Sample Name 99078,2015-08-01
99079,S99079,Sample Name 99079,2015-08-01
99080,S99080,Sample Name 99080,2015-08-01
99081,S99081,Sample Name 99081,2015-08-01
99082,S99082,Sample Name 99082,2015-08-01
99083,S99083,Sample Name 99083,2015-08-01
99084,S99084,Sample Name 99084,2015-08-01
99085,S99085,Sample Name 99085,2015-08-01
99086,S99086,Sample Name 99086,2015-08-01
99087,S99087,Sample Name 99087,2015-08-01
99088,S99088,Sample Name 99088,2015-08-01
99089,S99089,Sample Name 99089,2015-08-01
99090,S99090,Sample Name 99090,2015-08-01
99091,S99091,Sample Name 99091,2015-08-01
99092,S99092,Sample Name 99092,2015-08-01
99093,S99093,Sample Name 99093,2015-08-01
99094,S99094,Sample Name 99094,2015-08-01
99095,S99095,Sample Name 99095,2015-08-01
99096,S99096,Sample Name 99096,2015-08-01
99097,S99097,Sample Name 99097,2015-08-01
99098,S99098,Sample Name 99098,2015-08-01
99099,S99099,Sample Name 99099,2015-08-01
99100,S99100,Sample Name 99100,2015-08-01
99101,S99101,Sample Name 99101,2015-08-01
99102,S99102,Sample Name 99102,2015-08-01
99103,S99103,Sample Name 99103,2015-08-01
99104,S99104,Sample Name 99104,2015-08-01
99105,S99105,Sample Name 99105,2015-08-01
99106,S99106,Sample Name 99106,2015-08-01
99107,S99107,Sample Name 99107,2015-08-01
99108,S99108,Sample Name 99108,2015-08-01
99109,S99109,Sample Name 99109,2015-08-01
99110,S99110,Sample Name 99110,2015-08-01
99111,S99111,Sample Name 99111,2015-08-01
99112,S99112,Sample Name 99112,2015-08-01
99113,S99113,Sample Name 99113,2015-08-01
99114,S99114,Sample Name 99114,2015-08-01
99115,S99115,Sample Name 99115,2015-08-01
99116,S99116,Sample Name 99116,2015-08-01
99117,S99117,Sample Name 99117,2015-08-01
99118,S99118,Sample Name 99118,2015-08-01
99119,S99119,Sample Name 99119,2015-08-01
99120,S99120,Sample Name 99120,2015-08-01
99121,S99121,Sample Name 99121,2015-08-01
99122,S99122,Sample Name 99122,2015-08-01
99123,S99123,Sample Name 99123,2015-08-01
99124,S99124,Sample Name 99124,2015-08-01
99125,S99125,Sample Name 99125,2015-08-01
99126,S99126,Sample Name 99126,2015-08-01
99127,S99127,Sample Name 99127,2015-08-01
99128,S99128,Sample Name 99128,2015-08-01
99129,S99129,Sample Name 99129,2015-08-01
99130,S99130,Sample Name 99130,2015-08-01
99131,S99131,Sample Name 99131,2015-08-01
99132,S99132,Sample Name 99132,2015-08-01
99133,S99133,Sample Name 99133,2015-08-01
99134,S99134,Sample Name 99134,2015-08-01
99135,S99135,Sample Name 99135,2015-08-01
99136,S99136,Sample Name 99136,2015-08-01
99137,S99137,Sample Name 99137,2015-08-01
99138,S99138,Sample Name 99138,2015-08-01
99139,S99139,Sample Name 99139,2015-08-01
99140,S99140,Sample Name 99140,2015-08-01
99141,S99141,Sample Name 99141,2015-08-01
99142,S99142,Sample Name 99142,2015-08-01
99143,S99143,Sample Name 99143,2015-08-01
99144,S99144,Sample Name 99144,2015-08-01
99145,S99145,Sample Name 99145,2015-08-01
99146,S99146,Sample Name 99146,2015-08-01
99147,S99147,Sample Name 99147,2015-08-01
99148,S99148,Sample Name 99148,2015-08-01
99149,S99149,Sample Name 99149,2015-08-01
99150,S99150,Sample Name 99150,2015-08-01
99151,S99151,Sample Name 99151,2015-08-01
99152,S99152,Sample Name 99152,2015-08-01
99153,S99153,Sample Name 99153,2015-08-01
99154,S99154,Sample Name 99154,2015-08-01
99155,S99155,Sample Name 99155,2015-08-01
99156,S99156,Sample Name 99156,2015-08-01
99157,S99157,Sample Name 99157,2015-08-01
99158,S99158,Sample Name 99158,2015-08-01
99159,S99159,Sample Name 99159,2015-08-01
99160,S99160,Sample Name 99160,2015-08-01
99161,S99161,Sample Name 99161,2015-08-01
99162,S99162,Sample Name 99162,2015-08-01
99163,S99163,Sample Name 99163,2015-08-01
99164,S99164,Sample Name 99164,2015-08-01
99165,S99165,Sample Name 99165,2015-08-01
99166,S99166,Sample Name 99166,2015-08-01
99167,S99167,Sample Name 99167,2015-08-01
99168,S99168,Sample Name 99168,2015-08-01
99169,S99169,Sample Name 99169,2015-08-01
99170,S99170,Sample Name 99170,2015-08-01
99171,S99171,Sample Name 99171,2015-08-01
99172,S99172,Sample Name 99172,2015-08-01
99173,S99173,Sample Name 99173,2015-08-01
99174,S99174,Sample Name 99174,2015-08-01
99175,S99175,Sample Name 99175,2015-08-01
99176,S99176,Sample Name 99176,2015-08-01
99177,S99177,Sample Name 99177,2015-08-01
99178,S99178,Sample Name 99178,2015-08-01
99179,S99179,Sample Name 99179,2015-08-01
99180,S99180,Sample Name 99180,2015-08-01
99181,S99181,Sample Name 99181,2015-08-01
99182,S99182,Sample Name 99182,2015-08-01
99183,S99183,Sample Name 99183,2015-08-01
99184,S99184,Sample Name 99184,2015-08-01
99185,S99185,Sample Name 99185,2015-08-01
99186,S99186,Sample Name 99186,2015-08-01
99187,S99187,Sample Name 99187,2015-08-01
99188,S99188,Sample Name 99188,2015-08-01
99189,S99189,Sample Name 99189,2015-08-01
99190,S99190,Sample Name 99190,2015-08-01
99191,S99191,Sample Name 99191,2015-08-01
99192,S99192,Sample Name 99192,2015-08-01
99193,S99193,Sample Name 99193,2015-08-01
99194,S99194,Sample Name 99194,2015-08-01
99195,S99195,Sample Name 99195,2015-08-01
99196,S99196,Sample Name 99196,2015-08-01
99197,S99197,Sample Name 99197,2015-08-01
99198,S99198,Sample Name 99198,2015-08-01
99199,S99199,Sample Name 99199,2015-08-01
99200,S99200,Sample Name 99200,2015-08-01
99201,S99201,Sample Name 99201,2015-08-01
99202,S99202,Sample Name 99202,2015-08-01
99203,S99203,Sample Name 99203,2015-08-01
99204,S99204,Sample Name 99204,2015-08-01
99205,S99205,Sample Name 99205,2015-08-01
99206,S99206,Sample Name 99206,2015-08-01
99207,S99207,Sample Name 99207,2015-08-01
99208,S99208,Sample Name 99208,2015-08-01
99209,S99209,Sample Name 99209,2015-08-01
99210,S99210,Sample Name 99210,2015-08-01
99211,S99211,Sample Name 99211,2015-08-01
99212,S99212,Sample Name 99212,2015-08-01
