,Sample Id,Sample Name,Date
7423,S7423,Sample Name 7423,2017-08-01
7424,S7424,Sample Name 7424,2017-08-01
7425,S7425,Sample Name 7425,2017-08-01
7426,S7426,Sample Name 7426,2017-08-01
7427,S7427,Sample Name 7427,2017-08-01
7428,S7428,Sample Name 7428,2017-08-01
7429,S7429,Sample Name 7429,2017-08-01
7430,S7430,Sample Name 7430,2017-08-01
7431,S7431,Sample Name 7431,2017-08-01
7432,S7432,Sample Name 7432,2017-08-01
7433,S7433,Sample Name 7433,2017-08-01
7434,S7434,Sample Name 7434,2017-08-01
7435,S7435,Sample Name 7435,2017-08-01
7436,S7436,Sample Name 7436,2017-08-01
7437,S7437,Sample Name 7437,2017-08-01
7438,S7438,Sample Name 7438,2017-08-01
7439,S7439,Sample Name 7439,2017-08-01
7440,S7440,Sample Name 7440,2017-08-01
7441,S7441,Sample Name 7441,2017-08-01
7442,S7442,Sample Name 7442,2017-08-01
7443,S7443,Sample Name 7443,2017-08-01
7444,S7444,Sample Name 7444,2017-08-01
7445,S7445,Sample Name 7445,2017-08-01
7446,S7446,Sample Name 7446,2017-08-01
7447,S7447,Sample Name 7447,2017-08-01
7448,S7448,Sample Name 7448,2017-08-01
7449,S7449,Sample Name 7449,2017-08-01
7450,S7450,Sample Name 7450,2017-08-01
7451,S7451,Sample Name 7451,2017-08-01
7452,S7452,Sample Name 7452,2017-08-01
7453,S7453,Sample Name 7453,2017-08-01
7454,S7454,Sample Name 7454,2017-08-01
7455,S7455,Sample Name 7455,2017-08-01
7456,S7456,Sample Name 7456,2017-08-01
7457,S7457,Sample Name 7457,2017-08-01
7458,S7458,Sample Name 7458,2017-08-01
7459,S7459,Sample Name 7459,2017-08-01
7460,S7460,Sample Name 7460,2017-08-01
7461,S7461,Sample Name 7461,2017-08-01
7462,S7462,Sample Name 7462,2017-08-01
7463,S7463,Sample Name 7463,2017-08-01
7464,S7464,Sample Name 7464,2017-08-01
7465,S7465,Sample Name 7465,2017-08-01
7466,S7466,Sample Name 7466,2017-08-01
7467,S7467,Sample Name 7467,2017-08-01
7468,S7468,Sample Name 7468,2017-08-01
7469,S7469,Sample Name 7469,2017-08-01
7470,S7470,Sample Name 7470,2017-08-01
7471,S7471,Sample Name 7471,2017-08-01
7472,S7472,Sample Name 7472,2017-08-01
7473,S7473,Sample Name 7473,2017-08-01
7474,S7474,Sample Name 7474,2017-08-01
7475,S7475,Sample Name 7475,2017-08-01
7476,S7476,Sample Name 7476,2017-08-01
7477,S7477,Sample Name 7477,2017-08-01
7478,S7478,Sample Name 7478,2017-08-01
7479,S7479,Sample Name 7479,2017-08-01
7480,S7480,Sample Name 7480,2017-08-01
7481,S7481,Sample Name 7481,2017-08-01
7482,S7482,Sample Name 7482,2017-08-01
7483,S7483,Sample Name 7483,2017-08-01
7484,S7484,Sample Name 7484,2017-08-01
7485,S7485,Sample Name 7485,2017-08-01
7486,S7486,Sample Name 7486,2017-08-01
7487,S7487,Sample Name 7487,2017-08-01
7488,S7488,Sample Name 7488,2017-08-01
7489,S7489,Sample Name 7489,2017-08-01
7490,S7490,Sample Name 7490,2017-08-01
7491,S7491,Sample Name 7491,2017-08-01
7492,S7492,Sample Name 7492,2017-08-01
7493,S7493,Sample Name 7493,2017-08-01
7494,S7494,Sample Name 7494,2017-08-01
7495,S7495,Sample Name 7495,2017-08-01
7496,S7496,Sample Name 7496,2017-08-01
7497,S7497,Sample Name 7497,2017-08-01
7498,S7498,Sample Name 7498,2017-08-01
7499,S7499,Sample Name 7499,2017-08-01
7500,S7500,Sample Name 7500,2017-08-01
7501,S7501,Sample Name 7501,2017-08-01
7502,S7502,Sample Name 7502,2017-08-01
7503,S7503,Sample Name 7503,2017-08-01
7504,S7504,Sample Name 7504,2017-08-01
7505,S7505,Sample Name 7505,2017-08-01
7506,S7506,Sample Name 7506,2017-08-01
7507,S7507,Sample Name 7507,2017-08-01
7508,S7508,Sample Name 7508,2017-08-01
7509,S7509,Sample Name 7509,2017-08-01
7510,S7510,Sample Name 7510,2017-08-01
7511,S7511,Sample Name 7511,2017-08-01
7512,S7512,Sample Name 7512,2017-08-01
7513,S7513,Sample Name 7513,2017-08-01
7514,S7514,Sample Name 7514,2017-08-01
7515,S7515,Sample Name 7515,2017-08-01
7516,S7516,Sample Name 7516,2017-08-01
7517,S7517,Sample Name 7517,2017-08-01
7518,S7518,Sample Name 7518,2017-08-01
7519,S7519,Sample Name 7519,2017-08-01
7520,S7520,Sample Name 7520,2017-08-01
7521,S7521,Sample Name 7521,2017-08-01
7522,S7522,Sample Name 7522,2017-08-01
7523,S7523,Sample Name 7523,2017-08-01
7524,S7524,Sample Name 7524,2017-08-01
7525,S7525,Sample Name 7525,2017-08-01
7526,S7526,Sample Name 7526,2017-08-01
7527,S7527,Sample Name 7527,2017-08-01
7528,S7528,Sample Name 7528,2017-08-01
7529,S7529,Sample Name 7529,2017-08-01
7530,S7530,Sample Name 7530,2017-08-01
7531,S7531,Sample Name 7531,2017-08-01
7532,S7532,Sample Name 7532,2017-08-01
7533,S7533,Sample Name 7533,2017-08-01
7534,S7534,Sample Name 7534,2017-08-01
7535,S7535,Sample Name 7535,2017-08-01
7536,S7536,Sample Name 7536,2017-08-01
7537,S7537,Sample Name 7537,2017-08-01
7538,S7538,Sample Name 7538,2017-08-01
7539,S7539,Sample Name 7539,2017-08-01
7540,S7540,Sample Name 7540,2017-08-01
7541,S7541,Sample Name 7541,2017-08-01
7542,S7542,Sample Name 7542,2017-08-01
7543,S7543,Sample Name 7543,2017-08-01
7544,S7544,Sample Name 7544,2017-08-01
7545,S7545,Sample Name 7545,2017-08-01
7546,S7546,Sample Name 7546,2017-08-01
7547,S7547,Sample Name 7547,2017-08-01
7548,S7548,Sample Name 7548,2017-08-01
7549,S7549,Sample Name 7549,2017-08-01
7550,S7550,Sample Name 7550,2017-08-01
7551,S7551,Sample Name 7551,2017-08-01
7552,S7552,Sample Name 7552,2017-08-01
7553,S7553,Sample Name 7553,2017-08-01
7554,S7554,Sample Name 7554,2017-08-01
7555,S7555,Sample Name 7555,2017-08-01
7556,S7556,Sample Name 7556,2017-08-01
7557,S7557,Sample Name 7557,2017-08-01
7558,S7558,Sample Name 7558,2017-08-01
7559,S7559,Sample Name 7559,2017-08-01
7560,S7560,Sample Name 7560,2017-08-01
7561,S7561,Sample Name 7561,2017-08-01
7562,S7562,Sample Name 7562,2017-08-01
7563,S7563,Sample Name 7563,2017-08-01
7564,S7564,Sample Name 7564,2017-08-01
7565,S7565,Sample Name 7565,2017-08-01
7566,S7566,Sample Name 7566,2017-08-01
7567,S7567,Sample Name 7567,2017-08-01
7568,S7568,Sample Name 7568,2017-08-01
7569,S7569,Sample Name 7569,2017-08-01
7570,S7570,Sample Name 7570,2017-08-01
7571,S7571,Sample Name 7571,2017-08-01
7572,S7572,Sample Name 7572,2017-08-01
7573,S7573,Sample Name 7573,2017-08-01
7574,S7574,Sample Name 7574,2017-08-01
7575,S7575,Sample Name 7575,2017-08-01
7576,S7576,Sample Name 7576,2017-08-01
7577,S7577,Sample Name 7577,2017-08-01
7578,S7578,Sample Name 7578,2017-08-01
7579,S7579,Sample Name 7579,2017-08-01
7580,S7580,Sample Name 7580,2017-08-01
7581,S7581,Sample Name 7581,2017-08-01
7582,S7582,Sample Name 7582,2017-08-01
7583,S7583,Sample Name 7583,2017-08-01
7584,S7584,Sample Name 7584,2017-08-01
7585,S7585,Sample Name 7585,2017-08-01
7586,S7586,Sample Name 7586,2017-08-01
7587,S7587,Sample Name 7587,2017-08-01
7588,S7588,Sample Name 7588,2017-08-01
7589,S7589,Sample Name 7589,2017-08-01
7590,S7590,Sample Name 7590,2017-08-01
7591,S7591,Sample Name 7591,2017-08-01
7592,S7592,Sample Name 7592,2017-08-01
7593,S7593,Sample Name 7593,2017-08-01
7594,S7594,Sample Name 7594,2017-08-01
7595,S7595,Sample Name 7595,2017-08-01
7596,S7596,Sample Name 7596,2017-08-01
7597,S7597,Sample Name 7597,2017-08-01
7598,S7598,Sample Name 7598,2017-08-01
7599,S7599,Sample Name 7599,2017-08-01
7600,S7600,Sample Name 7600,2017-08-01
7601,S7601,Sample Name 7601,2017-08-01
7602,S7602,Sample Name 7602,2017-08-01
7603,S7603,Sample Name 7603,2017-08-01
7604,S7604,Sample Name 7604,2017-08-01
7605,S7605,Sample Name 7605,2017-08-01
7606,S7606,Sample Name 7606,2017-08-01
7607,S7607,Sample Name 7607,2017-08-01
7608,S7608,Sample Name 7608,2017-08-01
7609,S7609,Sample Name 7609,2017-08-01
7610,S7610,Sample Name 7610,2017-08-01
7611,S7611,Sample Name 7611,2017-08-01
7612,S7612,Sample Name 7612,2017-08-01
7613,S7613,Sample Name 7613,2017-08-01
7614,S7614,Sample Name 7614,2017-08-01
7615,S7615,Sample Name 7615,2017-08-01
7616,S7616,Sample Name 7616,2017-08-01
7617,S7617,Sample Name 7617,2017-08-01
7618,S7618,Sample Name 7618,2017-08-01
7619,S7619,Sample Name 7619,2017-08-01
7620,S7620,Sample Name 7620,2017-08-01
7621,S7621,Sample Name 7621,2017-08-01
7622,S7622,Sample Name 7622,2017-08-01
7623,S7623,Sample Name 7623,2017-08-01
7624,S7624,Sample Name 7624,2017-08-01
7625,S7625,Sample Name 7625,2017-08-01
7626,S7626,Sample Name 7626,2017-08-01
7627,S7627,Sample Name 7627,2017-08-01
7628,S7628,Sample Name 7628,2017-08-01
7629,S7629,Sample Name 7629,2017-08-01
7630,S7630,Sample Name 7630,2017-08-01
7631,S7631,Sample Name 7631,2017-08-01
7632,S7632,Sample Name 7632,2017-08-01
7633,S7633,Sample Name 7633,2017-08-01
7634,S7634,Sample Name 7634,2017-08-01
7635,S7635,Sample Name 7635,2017-08-01
7636,S7636,Sample Name 7636,2017-08-01
7637,S7637,Sample Name 7637,2017-08-01
7638,S7638,Sample Name 7638,2017-08-01
7639,S7639,Sample Name 7639,2017-08-01
7640,S7640,Sample Name 7640,2017-08-01
7641,S7641,Sample Name 7641,2017-08-01
7642,S7642,Sample Name 7642,2017-08-01
7643,S7643,Sample Name 7643,2017-08-01
7644,S7644,Sample Name 7644,2017-08-01
7645,S7645,Sample Name 7645,2017-08-01
7646,S7646,Sample Name 7646,2017-08-01
7647,S7647,Sample Name 7647,2017-08-01
7648,S7648,Sample Name 7648,2017-08-01
7649,S7649,Sample Name 7649,2017-08-01
7650,S7650,Sample Name 7650,2017-08-01
7651,S7651,Sample Name 7651,2017-08-01
7652,S7652,Sample Name 7652,2017-08-01
7653,S7653,Sample Name 7653,2017-08-01
7654,S7654,Sample Name 7654,2017-08-01
7655,S7655,Sample Name 7655,2017-08-01
7656,S7656,Sample Name 7656,2017-08-01
7657,S7657,Sample Name 7657,2017-08-01
7658,S7658,Sample Name 7658,2017-08-01
7659,S7659,Sample Name 7659,2017-08-01
7660,S7660,Sample Name 7660,2017-08-01
7661,S7661,Sample Name 7661,2017-08-01
7662,S7662,Sample Name 7662,2017-08-01
7663,S7663,Sample Name 7663,2017-08-01
7664,S7664,Sample Name 7664,2017-08-01
7665,S7665,Sample Name 7665,2017-08-01
7666,S7666,Sample Name 7666,2017-08-01
7667,S7667,Sample Name 7667,2017-08-01
7668,S7668,Sample Name 7668,2017-08-01
7669,S7669,Sample Name 7669,2017-08-01
7670,S7670,Sample Name 7670,2017-08-01
7671,S7671,Sample Name 7671,2017-08-01
7672,S7672,Sample Name 7672,2017-08-01
7673,S7673,Sample Name 7673,2017-08-01
7674,S7674,Sample Name 7674,2017-08-01
7675,S7675,Sample Name 7675,2017-08-01
7676,S7676,Sample Name 7676,2017-08-01
7677,S7677,Sample Name 7677,2017-08-01
7678,S7678,Sample Name 7678,2017-08-01
7679,S7679,Sample Name 7679,2017-08-01
7680,S7680,Sample Name 7680,2017-08-01
7681,S7681,Sample Name 7681,2017-08-01
7682,S7682,Sample Name 7682,2017-08-01
7683,S7683,Sample Name 7683,2017-08-01
7684,S7684,Sample Name 7684,2017-08-01
7685,S7685,Sample Name 7685,2017-08-01
7686,S7686,Sample Name 7686,2017-08-01
7687,S7687,Sample Name 7687,2017-08-01
7688,S7688,Sample Name 7688,2017-08-01
7689,S7689,Sample Name 7689,2017-08-01
7690,S7690,Sample Name 7690,2017-08-01
7691,S7691,Sample Name 7691,2017-08-01
7692,S7692,Sample Name 7692,2017-08-01
7693,S7693,Sample Name 7693,2017-08-01
7694,S7694,Sample Name 7694,2017-08-01
7695,S7695,Sample Name 7695,2017-08-01
7696,S7696,Sample Name 7696,2017-08-01
7697,S7697,Sample Name 7697,2017-08-01
7698,S7698,Sample Name 7698,2017-08-01
7699,S7699,Sample Name 7699,2017-08-01
7700,S7700,Sample Name 7700,2017-08-01
7701,S7701,Sample Name 7701,2017-08-01
7702,S7702,Sample Name 7702,2017-08-01
7703,S7703,Sample Name 7703,2017-08-01
7704,S7704,Sample Name 7704,2017-08-01
7705,S7705,Sample Name 7705,2017-08-01
7706,S7706,Sample Name 7706,2017-08-01
7707,S7707,Sample Name 7707,2017-08-01
7708,S7708,Sample Name 7708,2017-08-01
7709,S7709,Sample Name 7709,2017-08-01
7710,S7710,Sample Name 7710,2017-08-01
7711,S7711,Sample Name 7711,2017-08-01
7712,S7712,Sample Name 7712,2017-08-01
7713,S7713,Sample Name 7713,2017-08-01
7714,S7714,Sample Name 7714,2017-08-01
7715,S7715,Sample Name 7715,2017-08-01
7716,S7716,Sample Name 7716,2017-08-01
7717,S7717,Sample Name 7717,2017-08-01
7718,S7718,Sample Name 7718,2017-08-01
7719,S7719,Sample Name 7719,2017-08-01
7720,S7720,Sample Name 7720,2017-08-01
7721,S7721,Sample Name 7721,2017-08-01
7722,S7722,Sample Name 7722,2017-08-01
7723,S7723,Sample Name 7723,2017-08-01
7724,S7724,Sample Name 7724,2017-08-01
7725,S7725,Sample Name 7725,2017-08-01
7726,S7726,Sample Name 7726,2017-08-01
7727,S7727,Sample Name 7727,2017-08-01
7728,S7728,Sample Name 7728,2017-08-01
7729,S7729,Sample Name 7729,2017-08-01
7730,S7730,Sample Name 7730,2017-08-01
7731,S7731,Sample Name 7731,2017-08-01
7732,S7732,Sample Name 7732,2017-08-01
7733,S7733,Sample Name 7733,2017-08-01
7734,S7734,Sample Name 7734,2017-08-01
7735,S7735,Sample Name 7735,2017-08-01
7736,S7736,Sample Name 7736,2017-08-01
7737,S7737,Sample Name 7737,2017-08-01
7738,S7738,Sample Name 7738,2017-08-01
7739,S7739,Sample Name 7739,2017-08-01
7740,S7740,Sample Name 7740,2017-08-01
7741,S7741,Sample Name 7741,2017-08-01
7742,S7742,Sample Name 7742,2017-08-01
7743,S7743,Sample Name 7743,2017-08-01
7744,S7744,Sample Name 7744,2017-08-01
7745,S7745,Sample Name 7745,2017-08-01
7746,S7746,Sample Name 7746,2017-08-01
7747,S7747,Sample Name 7747,2017-08-01
7748,S7748,Sample Name 7748,2017-08-01
7749,S7749,Sample Name 7749,2017-08-01
7750,S7750,Sample Name 7750,2017-08-01
7751,S7751,Sample Name 7751,2017-08-01
7752,S7752,Sample Name 7752,2017-08-01
7753,S7753,Sample Name 7753,2017-08-01
7754,S7754,Sample Name 7754,2017-08-01
7755,S7755,Sample Name 7755,2017-08-01
7756,S7756,Sample Name 7756,2017-08-01
7757,S7757,Sample Name 7757,2017-08-01
7758,S7758,Sample Name 7758,2017-08-01
7759,S7759,Sample Name 7759,2017-08-01
7760,S7760,Sample Name 7760,2017-08-01
7761,S7761,Sample Name 7761,2017-08-01
7762,S7762,Sample Name 7762,2017-08-01
7763,S7763,Sample Name 7763,2017-08-01
7764,S7764,Sample Name 7764,2017-08-01
7765,S7765,Sample Name 7765,2017-08-01
7766,S7766,Sample Name 7766,2017-08-01
7767,S7767,Sample Name 7767,2017-08-01
7768,S7768,Sample Name 7768,2017-08-01
7769,S7769,Sample Name 7769,2017-08-01
7770,S7770,Sample Name 7770,2017-08-01
7771,S7771,Sample Name 7771,2017-08-01
7772,S7772,Sample Name 7772,2017-08-01
7773,S7773,Sample Name 7773,2017-08-01
7774,S7774,Sample Name 7774,2017-08-01
7775,S7775,Sample Name 7775,2017-08-01
7776,S7776,Sample Name 7776,2017-08-01
7777,S7777,Sample Name 7777,2017-08-01
7778,S7778,Sample Name 7778,2017-08-01
7779,S7779,Sample Name 7779,2017-08-01
7780,S7780,Sample Name 7780,2017-08-01
7781,S7781,Sample Name 7781,2017-08-01
7782,S7782,Sample Name 7782,2017-08-01
7783,S7783,Sample Name 7783,2017-08-01
7784,S7784,Sample Name 7784,2017-08-01
7785,S7785,Sample Name 7785,2017-08-01
7786,S7786,Sample Name 7786,2017-08-01
7787,S7787,Sample Name 7787,2017-08-01
7788,S7788,Sample Name 7788,2017-08-01
7789,S7789,Sample Name 7789,2017-08-01
7790,S7790,Sample Name 7790,2017-08-01
7791,S7791,Sample Name 7791,2017-08-01
7792,S7792,Sample Name 7792,2017-08-01
7793,S7793,Sample Name 7793,2017-08-01
7794,S7794,Sample Name 7794,2017-08-01
7795,S7795,Sample Name 7795,2017-08-01
7796,S7796,Sample Name 7796,2017-08-01
7797,S7797,Sample Name 7797,2017-08-01
7798,S7798,Sample Name 7798,2017-08-01
7799,S7799,Sample Name 7799,2017-08-01
7800,S7800,Sample Name 7800,2017-08-01
7801,S7801,Sample Name 7801,2017-08-01
7802,S7802,Sample Name 7802,2017-08-01
7803,S7803,Sample Name 7803,2017-08-01
7804,S7804,Sample Name 7804,2017-08-01
7805,S7805,Sample Name 7805,2017-08-01
7806,S7806,Sample Name 7806,2017-08-01
7807,S7807,Sample Name 7807,2017-08-01
7808,S7808,Sample Name 7808,2017-08-01
7809,S7809,Sample Name 7809,2017-08-01
7810,S7810,Sample Name 7810,2017-08-01
7811,S7811,Sample Name 7811,2017-08-01
7812,S7812,Sample Name 7812,2017-08-01
7813,S7813,Sample Name 7813,2017-08-01
7814,S7814,Sample Name 7814,2017-08-01
7815,S7815,Sample Name 7815,2017-08-01
7816,S7816,Sample Name 7816,2017-08-01
7817,S7817,Sample Name 7817,2017-08-01
7818,S7818,Sample Name 7818,2017-08-01
7819,S7819,Sample Name 7819,2017-08-01
7820,S7820,Sample Name 7820,2017-08-01
7821,S7821,Sample Name 7821,2017-08-01
7822,S7822,Sample Name 7822,2017-08-01
7823,S7823,Sample Name 7823,2017-08-01
7824,S7824,Sample Name 7824,2017-08-01
7825,S7825,Sample Name 7825,2017-08-01
7826,S7826,Sample Name 7826,2017-08-01
7827,S7827,Sample Name 7827,2017-08-01
7828,S7828,Sample Name 7828,2017-08-01
7829,S7829,Sample Name 7829,2017-08-01
7830,S7830,Sample Name 7830,2017-08-01
7831,S7831,Sample Name 7831,2017-08-01
7832,S7832,Sample Name 7832,2017-08-01
7833,S7833,Sample Name 7833,2017-08-01
7834,S7834,Sample Name 7834,2017-08-01
7835,S7835,Sample Name 7835,2017-08-01
7836,S7836,Sample Name 7836,2017-08-01
7837,S7837,Sample Name 7837,2017-08-01
7838,S7838,Sample Name 7838,2017-08-01
7839,S7839,Sample Name 7839,2017-08-01
7840,S7840,Sample Name 7840,2017-08-01
7841,S7841,Sample Name 7841,2017-08-01
7842,S7842,Sample Name 7842,2017-08-01
7843,S7843,Sample Name 7843,2017-08-01
7844,S7844,Sample Name 7844,2017-08-01
7845,S7845,Sample Name 7845,2017-08-01
7846,S7846,Sample Name 7846,2017-08-01
7847,S7847,Sample Name 7847,2017-08-01
7848,S7848,Sample Name 7848,2017-08-01
7849,S7849,Sample Name 7849,2017-08-01
7850,S7850,Sample Name 7850,2017-08-01
7851,S7851,Sample Name 7851,2017-08-01
7852,S7852,Sample Name 7852,2017-08-01
7853,S7853,Sample Name 7853,2017-08-01
7854,S7854,Sample Name 7854,2017-08-01
7855,S7855,Sample Name 7855,2017-08-01
7856,S7856,Sample Name 7856,2017-08-01
7857,S7857,Sample Name 7857,2017-08-01
7858,S7858,Sample Name 7858,2017-08-01
7859,S7859,Sample Name 7859,2017-08-01
7860,S7860,Sample Name 7860,2017-08-01
7861,S7861,Sample Name 7861,2017-08-01
7862,S7862,Sample Name 7862,2017-08-01
7863,S7863,Sample Name 7863,2017-08-01
7864,S7864,Sample Name 7864,2017-08-01
7865,S7865,Sample Name 7865,2017-08-01
7866,S7866,Sample Name 7866,2017-08-01
7867,S7867,Sample Name 7867,2017-08-01
7868,S7868,Sample Name 7868,2017-08-01
7869,S7869,Sample Name 7869,2017-08-01
7870,S7870,Sample Name 7870,2017-08-01
7871,S7871,Sample Name 7871,2017-08-01
7872,S7872,Sample Name 7872,2017-08-01
7873,S7873,Sample Name 7873,2017-08-01
7874,S7874,Sample Name 7874,2017-08-01
7875,S7875,Sample Name 7875,2017-08-01
7876,S7876,Sample Name 7876,2017-08-01
7877,S7877,Sample Name 7877,2017-08-01
7878,S7878,Sample Name 7878,2017-08-01
7879,S7879,Sample Name 7879,2017-08-01
7880,S7880,Sample Name 7880,2017-08-01
7881,S7881,Sample Name 7881,2017-08-01
7882,S7882,Sample Name 7882,2017-08-01
7883,S7883,Sample Name 7883,2017-08-01
7884,S7884,Sample Name 7884,2017-08-01
7885,S7885,Sample Name 7885,2017-08-01
7886,S7886,Sample Name 7886,2017-08-01
7887,S7887,Sample Name 7887,2017-08-01
7888,S7888,Sample Name 7888,2017-08-01
7889,S7889,Sample Name 7889,2017-08-01
7890,S7890,Sample Name 7890,2017-08-01
7891,S7891,Sample Name 7891,2017-08-01
7892,S7892,Sample Name 7892,2017-08-01
7893,S7893,Sample Name 7893,2017-08-01
7894,S7894,Sample Name 7894,2017-08-01
7895,S7895,Sample Name 7895,2017-08-01
7896,S7896,Sample Name 7896,2017-08-01
7897,S7897,Sample Name 7897,2017-08-01
7898,S7898,Sample Name 7898,2017-08-01
7899,S7899,Sample Name 7899,2017-08-01
7900,S7900,Sample Name 7900,2017-08-01
7901,S7901,Sample Name 7901,2017-08-01
7902,S7902,Sample Name 7902,2017-08-01
7903,S7903,Sample Name 7903,2017-08-01
7904,S7904,Sample Name 7904,2017-08-01
7905,S7905,Sample Name 7905,2017-08-01
7906,S7906,Sample Name 7906,2017-08-01
7907,S7907,Sample Name 7907,2017-08-01
7908,S7908,Sample Name 7908,2017-08-01
7909,S7909,Sample Name 7909,2017-08-01
7910,S7910,Sample Name 7910,2017-08-01
7911,S7911,Sample Name 7911,2017-08-01
7912,S7912,Sample Name 7912,2017-08-01
7913,S7913,Sample Name 7913,2017-08-01
7914,S7914,Sample Name 7914,2017-08-01
7915,S7915,Sample Name 7915,2017-08-01
7916,S7916,Sample Name 7916,2017-08-01
7917,S7917,Sample Name 7917,2017-08-01
7918,S7918,Sample Name 7918,2017-08-01
7919,S7919,Sample Name 7919,2017-08-01
7920,S7920,Sample Name 7920,2017-08-01
7921,S7921,Sample Name 7921,2017-08-01
7922,S7922,Sample Name 7922,2017-08-01
7923,S7923,Sample Name 7923,2017-08-01
7924,S7924,Sample Name 7924,2017-08-01
7925,S7925,Sample Name 7925,2017-08-01
7926,S7926,Sample Name 7926,2017-08-01
7927,S7927,Sample Name 7927,2017-08-01
7928,S7928,Sample Name 7928,2017-08-01
7929,S7929,Sample Name 7929,2017-08-01
7930,S7930,Sample Name 7930,2017-08-01
7931,S7931,Sample Name 7931,2017-08-01
7932,S7932,Sample Name 7932,2017-08-01
7933,S7933,Sample Name 7933,2017-08-01
7934,S7934,Sample Name 7934,2017-08-01
7935,S7935,Sample Name 7935,2017-08-01
7936,S7936,Sample Name 7936,2017-08-01
7937,S7937,Sample Name 7937,2017-08-01
7938,S7938,Sample Name 7938,2017-08-01
7939,S7939,Sample Name 7939,2017-08-01
7940,S7940,Sample Name 7940,2017-08-01
7941,S7941,Sample Name 7941,2017-08-01
7942,S7942,Sample Name 7942,2017-08-01
7943,S7943,Sample Name 7943,2017-08-01
7944,S7944,Sample Name 7944,2017-08-01
7945,S7945,Sample Name 7945,2017-08-01
7946,S7946,Sample Name 7946,2017-08-01
7947,S7947,Sample Name 7947,2017-08-01
7948,S7948,Sample Name 7948,2017-08-01
7949,S7949,Sample Name 7949,2017-08-01
7950,S7950,Sample Name 7950,2017-08-01
7951,S7951,Sample Name 7951,2017-08-01
7952,S7952,Sample Name 7952,2017-08-01
7953,S7953,Sample Name 7953,2017-08-01
7954,S7954,Sample Name 7954,2017-08-01
7955,S7955,Sample Name 7955,2017-08-01
7956,S7956,Sample Name 7956,2017-08-01
7957,S7957,Sample Name 7957,2017-08-01
7958,S7958,Sample Name 7958,2017-08-01
7959,S7959,Sample Name 7959,2017-08-01
7960,S7960,Sample Name 7960,2017-08-01
7961,S7961,Sample Name 7961,2017-08-01
7962,S7962,Sample Name 7962,2017-08-01
7963,S7963,Sample Name 7963,2017-08-01
7964,S7964,Sample Name 7964,2017-08-01
7965,S7965,Sample Name 7965,2017-08-01
7966,S7966,Sample Name 7966,2017-08-01
7967,S7967,Sample Name 7967,2017-08-01
7968,S7968,Sample Name 7968,2017-08-01
7969,S7969,Sample Name 7969,2017-08-01
7970,S7970,Sample Name 7970,2017-08-01
7971,S7971,Sample Name 7971,2017-08-01
7972,S7972,Sample Name 7972,2017-08-01
7973,S7973,Sample Name 7973,2017-08-01
7974,S7974,Sample Name 7974,2017-08-01
7975,S7975,Sample Name 7975,2017-08-01
7976,S7976,Sample Name 7976,2017-08-01
7977,S7977,Sample Name 7977,2017-08-01
7978,S7978,Sample Name 7978,2017-08-01
7979,S7979,Sample Name 7979,2017-08-01
7980,S7980,Sample Name 7980,2017-08-01
7981,S7981,Sample Name 7981,2017-08-01
7982,S7982,Sample Name 7982,2017-08-01
7983,S7983,Sample Name 7983,2017-08-01
7984,S7984,Sample Name 7984,2017-08-01
7985,S7985,Sample Name 7985,2017-08-01
7986,S7986,Sample Name 7986,2017-08-01
7987,S7987,Sample Name 7987,2017-08-01
7988,S7988,Sample Name 7988,2017-08-01
7989,S7989,Sample Name 7989,2017-08-01
7990,S7990,Sample Name 7990,2017-08-01
7991,S7991,Sample Name 7991,2017-08-01
7992,S7992,Sample Name 7992,2017-08-01
7993,S7993,Sample Name 7993,2017-08-01
7994,S7994,Sample Name 7994,2017-08-01
7995,S7995,Sample Name 7995,2017-08-01
7996,S7996,Sample Name 7996,2017-08-01
7997,S7997,Sample Name 7997,2017-08-01
7998,S7998,Sample Name 7998,2017-08-01
7999,S7999,Sample Name 7999,2017-08-01
8000,S8000,Sample Name 8000,2017-08-01
8001,S8001,Sample Name 8001,2017-08-01
8002,S8002,Sample Name 8002,2017-08-01
8003,S8003,Sample Name 8003,2017-08-01
8004,S8004,Sample Name 8004,2017-08-01
8005,S8005,Sample Name 8005,2017-08-01
8006,S8006,Sample Name 8006,2017-08-01
8007,S8007,Sample Name 8007,2017-08-01
8008,S8008,Sample Name 8008,2017-08-01
8009,S8009,Sample Name 8009,2017-08-01
8010,S8010,Sample Name 8010,2017-08-01
8011,S8011,Sample Name 8011,2017-08-01
8012,S8012,Sample Name 8012,2017-08-01
8013,S8013,Sample Name 8013,2017-08-01
8014,S8014,Sample Name 8014,2017-08-01
8015,S8015,Sample Name 8015,2017-08-01
8016,S8016,Sample Name 8016,2017-08-01
8017,S8017,Sample Name 8017,2017-08-01
8018,S8018,Sample Name 8018,2017-08-01
8019,S8019,Sample Name 8019,2017-08-01
8020,S8020,Sample Name 8020,2017-08-01
8021,S8021,Sample Name 8021,2017-08-01
8022,S8022,Sample Name 8022,2017-08-01
8023,S8023,Sample Name 8023,2017-08-01
8024,S8024,Sample Name 8024,2017-08-01
8025,S8025,Sample Name 8025,2017-08-01
8026,S8026,Sample Name 8026,2017-08-01
8027,S8027,Sample Name 8027,2017-08-01
8028,S8028,Sample Name 8028,2017-08-01
8029,S8029,Sample Name 8029,2017-08-01
8030,S8030,Sample Name 8030,2017-08-01
